deal_id,org_id,loan_amount,ltv,dscr,borrower_credit_score,occupancy_rate,property_age,default_outcome,created_at
c6f2b756-28f4-43d7-9208-808c5267543d,52e7d019-ed81-4aca-ae82-fb88bb19be12,3570861.0,0.6487,1.3392,644,0.938,45,0,2025-10-25 12:39:59.587380
d60b99ca-dcd2-4159-a8a9-5b7f6ee7e86f,ef4379f5-0665-496d-861a-f68cc2169dd9,2626051.0,0.8451,1.503,677,0.9506,39,1,2025-09-21 12:39:59.587380
4b6757bd-7653-47b0-838d-9933d5b5f733,7a0ced7c-19ce-471b-a41a-f7cb96534607,1063739.0,0.5046,1.5497,701,0.8621,32,1,2025-08-20 12:39:59.587380
66f48110-cb4c-4432-9ab7-79c912e8c135,68132db3-1c5b-4f69-9cee-c91e1d36dbc9,1610214.0,0.7281,0.8861,592,0.8383,10,0,2025-02-13 12:39:59.587380
1daf0a44-3389-43e5-a2b2-a62774df6a59,8b356709-cc8c-435b-85d0-246016c670f6,1211051.0,0.6117,1.6191,673,1.0,10,0,2024-11-18 12:39:59.587380
677538b3-508e-464c-aeda-db565a1143cc,5a4e2dc1-acef-41e7-8ca6-92c885309747,1099796.0,0.6213,1.0903,685,0.9182,48,0,2025-04-14 12:39:59.587380
90f23a20-e764-459d-863b-fa3a088cea3e,05151b72-0d9d-424b-a9f4-4e04a1766cb3,4637111.0,0.737,1.6567,713,0.9509,27,0,2024-11-17 12:39:59.587380
32514c89-1eac-46b8-bb6b-4e15376f356a,f2b090cb-f0a8-4609-9f64-32c216dd979d,2833478.0,0.727,1.787,707,0.8342,37,0,2025-08-01 12:39:59.587380
e3f5384b-a365-452f-ae07-861a0c37f66a,a7797325-a74d-4c7c-a945-fbe21c369f68,991615.0,0.8465,1.7648,703,0.8025,20,0,2025-05-05 12:39:59.587380
6c72ff4d-a91d-4ef3-9c57-442a177d8c7f,812ae8c7-137c-4a1e-aa02-f0cba28e5cd0,4874850.0,0.5014,1.463,648,0.8544,28,0,2025-05-20 12:39:59.587380
9ba152ef-7560-4fa1-8ee2-c642ef25a373,1bb15737-d76d-4b3c-8f14-b181538656b4,2696053.0,0.4916,1.4242,603,0.8901,9,0,2025-06-19 12:39:59.587380
16f96cc2-e69b-4750-a5dd-fc5fc6795a55,26779b9c-6b11-41e8-bd33-9f38a21e59a1,4469835.0,0.7397,0.9715,664,0.8149,45,1,2025-08-24 12:39:59.587380
e93d9e40-a953-402c-ad3b-3aa18471bfe3,920a03cc-91e4-4d61-9bb5-74b94b7f0645,3721468.0,0.6814,1.7304,720,0.8992,46,0,2025-05-04 12:39:59.587380
6dbf016d-b905-4b9d-86a8-1a21f45084a9,8ae9561c-d821-4dad-aaa7-a7cd16c5d105,865450.0,0.5597,1.1257,735,0.7649,17,0,2025-10-07 12:39:59.587380
154f29dc-5cd2-44ba-81b7-e0e9c9cdfd9d,bc4995de-bef1-4871-97bc-64354d23ecd0,1132365.0,0.4818,1.396,708,0.8104,16,0,2024-12-22 12:39:59.587380
5299b457-be7f-4a6c-9d18-e22f2998a4f4,0b282670-ef3f-4db4-9c5d-27384b1f25c1,4186157.0,0.4843,1.1411,697,0.9537,9,0,2025-06-12 12:39:59.587380
31c8af0c-bd12-4792-8a97-3627da526d04,fd0f8e70-9e32-4272-8c42-d87162b56f68,3650484.0,0.8077,0.9606,695,0.9483,41,0,2025-07-06 12:39:59.587380
54a7339e-0ac2-49a1-8012-acd58acd9db2,5ce93e38-fb00-4d4b-8b47-0b300d120a58,1941747.0,0.5267,1.5555,657,0.8686,35,0,2025-09-15 12:39:59.587380
00253749-b2c9-4e75-acea-180a6263512f,80e49176-350b-400a-976c-d07b9607c496,2229588.0,0.5793,0.8652,674,0.8186,32,0,2025-04-03 12:39:59.587380
b00aaebc-22ef-4a4d-8e45-289377ffecd5,502e317d-e289-4e33-836d-5c1cabdf7695,7114638.0,0.5407,1.6984,746,0.8178,32,0,2025-03-09 12:39:59.587380
29f11a4e-00bf-4c17-aec9-2bbcdd070590,70e49c32-1d70-4f59-ac1d-193ac986e560,1097372.0,0.592,1.1811,642,0.8701,34,1,2025-03-18 12:39:59.587380
e191bd78-5714-4895-94b5-07b57485f67d,4730644b-c703-41ce-866a-b6423c934a3a,3426663.0,0.4778,0.8002,744,0.9516,22,1,2025-01-24 12:39:59.587380
be6cd0f9-0087-4c16-a289-630e039d89f3,6fc893c9-225a-46f7-a159-b0147eb1023a,1619790.0,0.6576,1.4134,667,0.9743,48,0,2025-01-30 12:39:59.587380
c27636f5-86fe-4801-a463-75e489d793e0,83a1b6a4-1de2-4061-af17-9d40e2289bbc,1594896.0,0.477,0.8562,733,0.8603,31,1,2025-04-23 12:39:59.587380
e7cc0c2d-ac54-441d-80d3-7b6817a44713,e1c07cc5-3918-4f38-912a-0a3e599c3e3c,5949257.0,0.7701,1.1314,623,0.8077,39,0,2025-08-06 12:39:59.587380
c227ec49-9b11-4d6c-b996-2e674d561c59,17e686af-1368-43f5-b51f-6f75b63eac16,4526304.0,0.5435,1.6484,703,0.9214,30,0,2024-11-28 12:39:59.587380
744a7f25-bb26-4e41-8ff3-177ec0a01eca,255f25f7-c7af-496c-ae34-7b8df1b8a4a8,4472731.0,0.666,0.8752,650,0.8341,43,1,2025-05-21 12:39:59.587380
b9fe3d48-8e85-45c6-95f7-40e74f412d9b,261c03f0-5236-49fb-8029-af4057b9f2d5,7315301.0,0.802,1.8072,623,0.8585,22,0,2025-02-24 12:39:59.587380
7e38f95b-671d-43d2-af5f-94d77de743fa,c0cdbfec-c3da-4eb9-a6dd-6ebd27c1c17e,2024845.0,0.7104,0.8046,688,1.0,37,0,2025-02-15 12:39:59.587380
070d301b-3024-4d3e-bd51-4e822497abc0,bdc1c872-68e5-44ac-8518-1025a9ff2edf,3921375.0,0.6632,1.0962,720,0.9662,29,0,2025-06-23 12:39:59.587380
a19e114b-254f-4c2a-91e5-eea547cca65b,64f71309-cf49-47cf-beff-08206d47f6b6,1453861.0,0.5797,1.6891,646,0.9126,35,0,2025-05-08 12:39:59.587380
dedc89b5-5f30-4b5b-bec4-37bef21208ba,1aa6e834-f6ca-483a-b6a2-eead9cf730b0,2741913.0,0.5832,1.1795,620,0.7982,41,0,2025-02-14 12:39:59.587380
5e92d53d-25fa-4b64-a9c5-7cb62111119c,dec6e2c9-e151-4c04-a006-9cebe44df573,1740803.0,0.7178,0.9223,676,0.9169,6,0,2025-10-24 12:39:59.587380
95e60aa9-43f1-437e-a51e-2fb728c960d9,46be2741-4024-49a0-ad2b-866377a44b9f,2184715.0,0.8477,1.2323,676,0.985,37,0,2024-12-15 12:39:59.587380
0684180a-efbe-4c51-ab72-49eccd05c29e,60bca9fd-51d2-47d8-9c5f-f3ee5cd538d6,3595368.0,0.7147,1.1245,701,0.8699,43,0,2025-01-17 12:39:59.587380
9289d049-cccc-4503-a8e4-e15de94b2d89,537dea58-9971-4cef-89c7-a25c406c3046,874825.0,0.6731,1.8113,717,1.0,47,0,2025-09-28 12:39:59.587380
1b69a40c-2d1d-486a-a267-4697045fd572,fd7b0abe-2e9b-4e38-8bde-05cd21e0ef19,16068755.0,0.7423,1.176,677,1.0,47,1,2025-08-10 12:39:59.587380
e6554da1-e018-409b-98e3-43e438919bce,01692ef2-e5d1-4161-9aa8-aa9979fd6d7c,725040.0,0.6361,1.7467,754,1.0,36,0,2025-09-10 12:39:59.587380
631a8d20-ed8e-48d7-a474-ea153501afcf,e1524224-ba2a-4465-bd81-56e1daff9722,588782.0,0.4741,1.8702,688,0.9244,22,0,2025-07-05 12:39:59.587380
32981f20-cc7f-459e-8f81-f09daa196481,ce3ce4b3-3e90-4f01-98d1-7a0a812e6fd4,6312933.0,0.6749,1.3206,666,0.947,21,0,2025-11-04 12:39:59.587380
3ad53c8f-35ba-4113-a529-0062dc45400c,615b28ae-31c9-4902-89e1-ec545ec60452,4376075.0,0.8331,1.8919,615,1.0,38,1,2025-04-24 12:39:59.587380
88fbf088-40b9-45c5-8386-47e4dad1b993,8d4dac1e-22aa-47f0-87ef-db3ac8f4b565,3701023.0,0.5201,1.2528,669,0.9358,43,0,2025-01-19 12:39:59.587380
08bc8854-cad5-48c7-a0bf-542a9dfafa14,08baeae2-fecf-4c14-9f80-47200844b039,3716695.0,0.726,1.9569,666,0.8599,11,0,2025-05-23 12:39:59.587380
baa04c4b-e3f1-4d1c-a140-d2c5627fd2d6,cbb00004-ae4f-44b8-a45b-2ebba0f5576b,1958625.0,0.5304,0.9071,718,0.8641,46,1,2025-09-01 12:39:59.587380
af0745f8-3036-4ec6-84f6-53c958d216d4,9f144b20-db7c-4b41-9428-5a453e507b47,808346.0,0.6643,1.6244,698,0.9191,39,0,2025-08-21 12:39:59.587380
9bf28e2d-4a14-45ce-9760-ae7507589780,93f9cf70-47d2-41ee-904e-95b37a4f0127,2138905.0,0.4887,1.3926,632,0.7968,34,0,2025-09-15 12:39:59.587380
3fac541a-9a65-4f26-bf0e-cd488bc2c440,527b331e-4d72-4f20-b947-660d7d6242d0,1007355.0,0.6301,1.2652,686,0.8885,16,0,2025-10-23 12:39:59.587380
e5a7041f-7e9d-4ed0-a668-b9928dfc545e,9b19bced-408f-41df-a406-a1c1d99245c6,5257256.0,0.7525,1.5593,706,0.9877,39,0,2025-06-09 12:39:59.587380
0d552952-1e76-40eb-8d77-68516ce68c3f,0e9f6cce-c0e7-4db2-a5a7-0455910592eb,1711606.0,0.589,1.6446,741,0.7247,15,0,2024-12-29 12:39:59.587380
7f540d9b-1677-458d-b845-619c06db3269,8d2b1d6d-1c42-44e1-95f1-2facff417d67,868483.0,0.716,0.8052,715,1.0,48,0,2024-12-19 12:39:59.587380
a72225ca-a679-44fd-a99b-d123cb449768,a1afd4ac-970f-4e5c-a416-01fce6f9c7f5,1437785.0,0.7682,1.0003,710,0.9898,8,1,2025-09-13 12:39:59.587380
6f333ddc-fc0f-4983-a07c-cd1b47643861,0a671abd-6a8c-456c-9987-51a113271e82,2996428.0,0.8209,1.6557,682,0.8632,29,0,2025-09-10 12:39:59.587380
07e23abc-3676-4e66-ae54-410d6da42162,84673f6b-ce18-445e-a428-93ea5e5d4891,1128360.0,0.5439,1.5997,695,0.9435,36,0,2024-12-23 12:39:59.587380
eaba26f2-bc11-4bf9-b825-7f65a24c8ac9,258d6f5c-37b0-4a6d-8a07-19ab00531503,871333.0,0.6097,1.9593,729,0.9003,24,0,2025-05-29 12:39:59.587380
310119dd-06f6-4371-8266-2dd72ea5c055,e7e7a99e-8a92-49e0-b4fe-b7b9a612a863,2529892.0,0.511,1.7132,626,0.9984,35,0,2025-04-24 12:39:59.587380
06c84b68-3fdc-4103-be49-2bd6a6ab990b,48febd30-9c0d-40d9-a39b-736fa8df8ae7,2533131.0,0.847,1.9409,666,0.9786,8,0,2025-07-07 12:39:59.587380
629170b8-4e80-4841-9f13-8981c6e58a22,41a1bc9b-1640-40ff-8de4-9ab118d3383a,1194283.0,0.8208,1.643,649,0.788,42,0,2025-03-13 12:39:59.587380
0c33201d-fb78-4d8c-9453-73b2eed82a0f,f01e581b-69d7-4509-8608-3ce4b1c4eb3d,1237943.0,0.666,1.1577,695,0.947,5,0,2025-07-30 12:39:59.587380
6101e22e-7140-48a0-8a80-367e644514c5,29eaaa31-81ee-4c6e-a6d9-ece39c9637c8,2500622.0,0.7868,0.9264,729,0.8835,7,0,2024-12-27 12:39:59.587380
9e248f18-8afb-4daa-b613-a4d8b0384244,51193560-b3f6-4e62-ac5e-daf54adbd82c,465988.0,0.6584,1.7382,656,0.9066,41,0,2025-07-14 12:39:59.587380
34803722-6029-47e2-8609-a44536fe0e07,d429ab2d-1fbb-442c-ae66-b18bd979ccdf,485307.0,0.6994,1.573,584,0.8417,26,0,2024-12-30 12:39:59.587380
33d6273a-2eb8-447e-bbe7-b4a9b158ac3b,9dd29e0c-ce0d-467c-8857-f59159ca4eee,966615.0,0.4856,0.8578,663,1.0,21,0,2025-05-15 12:39:59.587380
505d37ca-9afc-4117-b13d-b5e68589b839,a1cb6b60-6b93-42ae-b5b8-feb7c01a10be,1601663.0,0.7521,1.2321,716,0.9832,18,0,2025-08-02 12:39:59.587380
7869eb01-ea23-4016-a332-42670d1b8f93,250dcdfe-8870-41f7-bf2e-0bf903846b9c,2705798.0,0.5011,1.9482,701,0.8408,45,1,2025-01-01 12:39:59.587380
317d465e-54af-4df1-a276-4ca848ee6be3,0370229b-3e80-411b-9c27-454a96e6fc52,8669799.0,0.7804,1.4005,697,0.7932,39,1,2025-01-15 12:39:59.587380
46f5b31c-746d-4c28-84d3-e6a5e6c043bc,5cd32840-7fe2-48b7-be1e-60caa6d07351,4674626.0,0.7628,1.3193,668,0.8691,17,0,2025-02-25 12:39:59.587380
6229c845-f0a3-4d8b-8f61-7c4dc2162fde,1dfefed7-e2ed-4e6e-8326-def0c15d1bb2,1689700.0,0.7335,1.3492,628,0.9348,39,0,2025-07-23 12:39:59.587380
53502681-ff7b-4bec-b27b-119402dfab4d,6088444c-0566-4fc7-a161-b2059c616025,1945411.0,0.4645,1.0507,700,0.9192,47,1,2025-09-04 12:39:59.587380
562e5cb4-ba11-4b02-b262-2ea46a6c29ce,ecbf7f01-a149-4c00-9889-bec2cd6672e3,727574.0,0.5713,1.2424,646,1.0,6,0,2025-06-06 12:39:59.587380
8520c4fa-0378-4bd0-baa4-48f6900fd03e,cff849ff-6eb0-4ca9-9d77-09739ec2878d,1946390.0,0.5552,1.2438,767,0.9632,17,0,2025-03-18 12:39:59.587380
406d9495-ac5a-4064-9f11-13ac6023265b,1181f450-0c85-4241-b5e6-d9165bce0620,1485618.0,0.5941,0.8628,702,0.9776,20,0,2025-11-02 12:39:59.587380
1e52ca3b-88bc-4b97-80ac-6aeab33f8140,356dc089-2414-4c5d-af95-4311c3bb2051,2737946.0,0.4851,1.7211,656,0.9261,22,0,2025-06-28 12:39:59.587380
f2873aa0-21ca-478c-a0d6-1b3e2f6435dc,879820fd-d2c8-4c40-b7fd-698d86d80e50,866978.0,0.8248,1.2998,655,0.7889,11,0,2025-05-30 12:39:59.587380
272b4e61-e8d2-4b3a-aeab-de3d9fb61733,77545766-9764-4171-a27b-f9e29fe078d5,3332877.0,0.6715,1.7866,676,0.8843,49,0,2025-03-11 12:39:59.587380
f59cf93d-1b7d-4aff-b9c7-e458223390a5,736ae50d-f4a5-42b6-98f2-73a93805ab90,9181847.0,0.5722,1.8204,670,0.9848,40,1,2024-11-24 12:39:59.587380
da08e17b-8ff4-413b-8b52-8cc3181b9afe,e3611e13-9031-4c31-a186-302e36bb36c1,1778427.0,0.6088,1.0544,724,0.8959,45,0,2025-10-13 12:39:59.587380
3074894e-a84a-4497-974e-a7d16a78c28e,7ce1369e-9f69-4849-814a-9f14f4243577,2962997.0,0.6289,1.5888,687,0.9402,34,0,2025-11-01 12:39:59.587380
d5b9ba05-1789-4c45-9908-8c0eacfe07f8,d65daa43-0173-49b1-8219-06dcc4e92b51,3953627.0,0.6902,1.3667,650,0.8745,46,0,2025-03-15 12:39:59.587380
9a87e625-bb76-4e14-b79d-e50a737df4cb,ac93fd6a-a6e6-44df-afa7-21b3cc55a497,1327462.0,0.6563,1.8562,755,0.8176,45,0,2025-07-28 12:39:59.587380
9c28cbfa-e517-4a36-bbd6-6da5dd906cad,71f2b5da-ff45-45d8-afaf-2fb13fa28808,2480802.0,0.8178,1.0589,681,0.8901,11,0,2024-12-12 12:39:59.587380
aacbd40d-2f56-47ed-b51e-12c48f9214fc,fda82a12-6201-46b1-a8c4-0eb623d1e6df,2007885.0,0.6488,1.6134,710,0.9247,19,0,2024-12-25 12:39:59.587380
7cfc65cf-c264-443d-8353-ffc8ea04110c,98a82bbf-98de-4f01-8c2c-ccb29072a5e7,2186201.0,0.8469,1.5293,655,0.8475,44,0,2025-05-03 12:39:59.587380
42f6093d-d2d0-4c43-a2e2-b8d77545a1ac,0b2a6f60-c577-4a01-a3e5-bc6f66e409e9,915284.0,0.7906,1.1544,694,0.8811,23,0,2025-01-09 12:39:59.587380
4722b4b2-0f94-44a4-ac87-761ad1c33ec5,a52ce4c8-ca19-4e0b-9caa-d392c1bca830,2031958.0,0.5334,0.9639,692,0.8248,47,0,2025-07-03 12:39:59.587380
9dd420ca-4e89-462d-bb3f-3574820cd5b5,8953c5c0-2467-431f-90c9-7bf53531e1f7,3262480.0,0.8222,1.582,604,0.9895,41,0,2025-02-05 12:39:59.587380
cba64ff7-3490-4eb7-bf08-2bfbbad8c18f,53e8a680-59a0-4287-b20e-e7c6a4b64b07,8462402.0,0.4965,1.6863,760,0.8764,6,0,2025-01-26 12:39:59.587380
52011f93-0ab3-40cb-b689-bfea4c3736d3,70cf8b11-63ab-4bd1-8f00-bc253562c387,5174591.0,0.777,1.1788,731,1.0,46,0,2025-06-03 12:39:59.587380
3c73857c-a596-4775-9ee4-b3253217c3d3,f13cb285-a710-4513-af03-13ba1174abb2,17075965.0,0.6022,1.5738,664,1.0,17,0,2025-02-08 12:39:59.587380
d312721b-8bdc-4418-8346-928d11221df7,14746435-7bab-4443-9ae6-bec288f6c28b,920482.0,0.8012,1.2742,635,0.8935,44,0,2025-04-24 12:39:59.587380
a9bc7046-fc6a-49e1-a5e3-c774960657db,835fd417-0cb7-4aa3-aa4c-3ce404c2e7cf,4743665.0,0.7972,1.6558,693,0.8193,45,0,2025-08-09 12:39:59.587380
3e4acc94-56cb-405d-a0c5-4e4accdc3b2a,096d4caa-8795-4f88-bd68-207f8931e5b3,2381740.0,0.7724,1.0391,683,0.7331,47,1,2025-04-04 12:39:59.587380
7f56ab24-8896-41e0-a919-d2f850149819,906de9e0-dea4-45b0-865d-2d6f3436035d,17712886.0,0.766,1.8683,694,0.7822,47,0,2025-03-21 12:39:59.587380
785a9d2a-604b-476e-ad87-6d89fd049535,e1a0ee5a-11c8-48b5-a1ff-5b575a6ff359,883549.0,0.5719,1.1449,687,0.7901,35,0,2025-07-19 12:39:59.587380
cdf62921-babe-4c61-ae9a-d3b1c889cef3,677af805-30d9-4345-b0fd-c74296363b71,856216.0,0.4824,1.2413,700,1.0,20,0,2025-05-05 12:39:59.587380
050de8e0-aa14-45b4-9ce0-82093ed88b43,d317ff2e-14d8-417a-8f0b-9b46164472b3,1088822.0,0.6112,0.8697,737,0.9093,46,1,2025-02-10 12:39:59.587380
a33547b2-5c80-41c8-9c0a-d6cdd30b9fff,81cfd857-c7ab-4295-a19b-0538de8b7fa4,237068.0,0.5194,0.9338,702,0.9312,48,0,2025-07-30 12:39:59.587380
0c745cb6-5e46-45a4-9bf7-9d3dd5e6fe35,1078ffa9-acee-4826-ac5a-bbbea5fb716d,1172027.0,0.728,1.419,638,0.7224,10,1,2025-11-09 12:39:59.587380
c5818b27-ba3d-4481-b0af-c0d466fe2b40,b3a5cf75-cc64-406d-8664-ed779b7f4ff9,928075.0,0.5884,1.1211,734,0.8042,32,1,2025-10-26 12:39:59.587380
fd1e99b1-1753-4f1c-99d2-2799e3cd051e,f51be589-9a78-4500-8288-2150ed1c80dd,2304545.0,0.8402,1.8026,745,0.971,36,0,2025-01-10 12:39:59.587380
693ac2e9-331d-463d-a38f-78c726ec83b6,bb496805-96b5-4c6f-ab02-f1746c4267b2,2790569.0,0.7064,0.8176,780,0.9229,48,1,2025-10-24 12:39:59.587380
3e4263d6-6700-484e-9ecc-87ace285a457,7a81874c-cd69-4b18-8675-26b09e294151,12944361.0,0.779,1.2549,635,0.8882,14,0,2025-07-14 12:39:59.587380
bafcc83c-fec1-43f1-b449-657dc1348db0,3615b87d-7f65-42d9-90bc-72d1bca85023,5129013.0,0.503,1.2048,689,0.9452,22,0,2025-06-29 12:39:59.587380
55487b54-ae0c-4179-8be2-dc4e80f1c951,63516fa3-a616-4dbb-8589-8b234edf108e,1113586.0,0.7948,0.8232,596,1.0,8,0,2025-08-25 12:39:59.587380
d0e10bcb-a720-4f02-9df1-109bf150a2be,859d321c-017f-4442-a58f-3df14184aa8b,807409.0,0.8191,0.9492,702,0.8823,13,0,2025-06-12 12:39:59.587380
aa29dd70-f7ea-41c8-9f4e-a370a4d327dc,761bbb94-9e5c-48f1-abd1-9c042d197bb9,3242707.0,0.6448,1.2964,658,0.9055,11,0,2024-11-20 12:39:59.587380
1ac8bc54-3ffc-435d-8c53-1b1f630733ea,1e8f665e-62cc-4e84-8c5a-eae8b74ba2b5,529541.0,0.6925,1.3914,756,0.9154,12,0,2025-10-19 12:39:59.587380
0044d00d-e111-4f1e-bcdf-4792f25f00e1,ef62289d-0611-4b9b-8efb-4300e17fa3a8,12378340.0,0.7559,1.2851,649,1.0,47,0,2025-05-28 12:39:59.587380
a61a3b2d-a024-46b8-b196-45bfebad56c2,3661ebd2-1eba-405b-ba4d-884bf8c68cdf,6449029.0,0.5199,1.4371,612,0.7321,11,0,2025-09-15 12:39:59.587380
3c3ffff3-38d7-4299-ac93-1a7eaff541eb,aab9eccf-a964-4a30-9307-a42e15fc0dad,1240251.0,0.651,1.5142,661,0.9547,45,0,2025-01-16 12:39:59.587380
3db79b00-d465-4936-a9ed-4c7ac94274b7,305ba730-b36f-4bc7-9460-be4e04a389ee,357491.0,0.6095,0.8119,600,0.8908,44,0,2025-10-03 12:39:59.587380
e9555dee-f228-4102-ad0b-036a880e5542,57d014f8-6e9a-4711-82d5-3170165af93a,7678021.0,0.5085,1.3569,710,0.9453,7,0,2025-10-06 12:39:59.587380
824709f4-45f0-4fe0-aa6a-b3ba5c070705,5a3cce48-3cbe-451e-bd41-2fa2039095e9,1768178.0,0.597,1.9562,597,0.8474,21,0,2025-07-19 12:39:59.587380
aed25bd2-db2a-4cf0-810c-6c692381aab5,89810115-be60-4cd1-a50b-e1f10be3450f,6836704.0,0.4773,1.4228,681,0.8961,6,0,2025-02-11 12:39:59.587380
9c3c7870-dba6-4099-a1d2-969401f7c4a6,1c3104e2-6ddf-4bcb-aea2-b2a1102afd5c,402549.0,0.4603,1.6131,596,0.9569,19,0,2025-02-16 12:39:59.587380
6deda8e4-f37c-4fab-a9ff-7401f485cb22,f91647c2-cf2d-4fac-9e31-099c124b2866,1088842.0,0.5041,1.1742,667,1.0,33,0,2025-07-09 12:39:59.587380
7d29ebe1-5692-4bf9-8952-eca498564fba,5d980624-1630-4d5d-ac55-98f7fd7d7f3e,1993184.0,0.8352,1.7288,745,0.9646,26,0,2025-11-10 12:39:59.587380
5c49002b-5aae-4ef8-ad6c-bf60cec003a4,730183c6-8e17-4d4a-b5f3-de364ca8c323,2078133.0,0.6698,1.7275,694,0.8322,8,1,2025-01-24 12:39:59.587380
ac621ecb-95f5-461f-b102-11b3362fe4f4,7a959ca8-be72-4e42-aaf1-85888e46d6f1,1264180.0,0.8363,1.4256,645,0.8661,10,0,2025-10-28 12:39:59.587380
aa48b08d-5474-42b6-931c-62435e522f39,fa88ee49-8b0b-4208-b584-8c66eb491482,3696326.0,0.623,1.9712,678,0.8637,42,0,2025-02-21 12:39:59.587380
aa26152b-a670-4af5-b3c6-8b014bb8f08a,0ecd6138-cfd1-4cb0-b1e8-ba9c717418dc,681724.0,0.5747,0.9507,680,0.7563,30,0,2025-03-19 12:39:59.587380
9738863d-92d0-4d0a-a580-814689536d5f,76aeda49-abb6-4ce3-9fb4-6ad76d4db59c,1719631.0,0.6525,0.8203,698,0.8736,15,1,2025-02-23 12:39:59.587380
5c80f807-a412-47ea-9419-863fcbe59cf2,45169b5c-fc7b-48fa-881c-1ca9aba98c1b,2236216.0,0.6258,1.7242,625,0.9586,30,0,2025-07-02 12:39:59.587380
445dfec1-2012-4cd6-b569-373517466a4e,f3077152-e5e5-47a8-aef5-5efb83055188,3316561.0,0.4923,1.7686,703,0.7981,21,0,2025-04-14 12:39:59.587380
48453d80-0004-40cc-8a42-ac0e0a0f1b77,fc38ba8d-3e3c-4ccc-848c-280be9603d12,4039433.0,0.7063,0.9442,571,0.9839,28,0,2025-10-29 12:39:59.587380
30522843-36fd-450c-9ad9-84b85fdaee67,f9a73d0b-dab6-4636-be47-517c5773946c,643938.0,0.5364,1.1187,654,0.939,32,0,2024-12-20 12:39:59.587380
2b12002b-83b0-4f36-ab95-2134f5b2d398,7f722d35-0e3b-45f7-adea-581eab14aca5,427575.0,0.6978,0.8211,660,0.8413,39,0,2024-11-18 12:39:59.587380
5ff1499e-acee-4865-aa6f-00d6cf722721,d5f060cb-b600-4767-8f28-23e8cbe9bdf6,7114723.0,0.7101,1.152,705,0.8887,35,0,2025-07-07 12:39:59.587380
e6675ba7-1bc7-43c1-b9f3-6cf385694410,ce26b5b1-7345-4d9b-b0f2-1cffff1eeee1,2764344.0,0.5108,1.7278,680,1.0,17,0,2024-11-26 12:39:59.587380
62dfb4c6-faea-4706-99e9-edf5ae436fa2,3f463370-a533-422e-87f9-a8925b409edd,938008.0,0.4745,1.4216,623,0.9587,39,0,2025-07-14 12:39:59.587380
67be74c0-70b5-4262-95b8-f64b10ee6d21,3dd6b08c-7de6-467a-8ec0-207b9ff9c5b8,9352479.0,0.7623,1.2177,640,0.9007,20,0,2025-03-17 12:39:59.587380
6bbc01f8-761c-4b8d-8a69-d5508287b11d,45209b9e-3ff5-4081-9d8a-a759931a5888,2225906.0,0.6339,1.2461,687,0.881,19,0,2025-07-21 12:39:59.587380
860a4c1a-f907-4e84-9f6c-31bdfaf3d796,6917b4b9-9504-48ac-8f9f-15cb757f296e,6448107.0,0.4733,0.8016,676,0.9061,47,0,2025-04-30 12:39:59.587380
601bea4a-2357-44d0-b9a7-869ff938ed6a,6737ad69-78bb-4ed8-bc64-5b7c7cbf68ad,2121255.0,0.8479,1.1598,656,0.8591,22,1,2025-04-05 12:39:59.587380
c9a7644d-536b-4c29-bf65-9ea818c8b1ff,05cefbbf-f0e0-41f3-b50e-a0ce95fdb34d,15568309.0,0.4731,1.5758,660,0.7316,41,0,2025-04-13 12:39:59.587380
4bffde30-39f9-44ea-b87b-ac717a4e4ba9,ddcf4906-8369-4908-bc43-3b6228348884,11471094.0,0.728,1.969,707,1.0,45,0,2025-08-25 12:39:59.587380
383c3fdd-4f82-4869-b8e1-8f27c45228ef,03b042a3-e1cd-486b-98ca-e391be23bd56,1545775.0,0.8435,1.8165,659,0.9124,31,0,2025-02-23 12:39:59.587380
f307aa3d-86b9-4d06-a62d-9046d27c392d,f673c130-f1af-4313-a025-325afc63458d,5238632.0,0.5457,0.8283,676,0.9319,39,0,2025-07-01 12:39:59.587380
e5f49e94-024e-45b3-9a5c-5d3d058d4ce0,4d6a0c9d-37c5-4966-b40c-aa3d6ffaa2de,3780534.0,0.5069,1.8783,766,0.8954,49,0,2025-01-11 12:39:59.587380
4a23fa2e-6aec-4948-b9f8-5e374305bfe8,e8c468c5-e542-4a88-9eea-6f19b62cc562,7792183.0,0.4986,1.7398,623,0.8412,39,0,2025-03-16 12:39:59.587380
29f9e20a-e5dc-457a-935f-19fd21fd91d4,9ecf96df-016c-429e-9c4e-baafa097417b,755456.0,0.5713,1.7365,605,0.8851,32,0,2025-01-14 12:39:59.587380
96a959d5-fbce-4f6e-9813-d8a88e5124ab,eb747aed-3edd-45ec-9767-5f272cea3b77,3937480.0,0.4904,1.3496,711,0.772,43,0,2025-02-16 12:39:59.587380
d9eb7083-3987-458d-b978-78881b5a6350,04f5321b-da34-4ede-a260-6e8a1045248a,5713969.0,0.7269,1.2776,652,1.0,42,0,2025-01-30 12:39:59.587380
ee3134d4-0af7-4217-9339-25e173a1778c,447cafc7-ae13-4f2c-9f30-8ff1c5c62f60,341554.0,0.4749,1.1635,667,0.8012,13,1,2025-09-24 12:39:59.587380
be93ef24-0250-4d49-bc54-61fb150a98f6,e1c2e254-36e5-4377-ab34-5309f25d1efe,607278.0,0.6538,0.8788,648,0.8174,16,0,2025-05-08 12:39:59.587380
